Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Address ID
US-2016-152415,2016-09-17,2016-09-22,Standard Class,PO-18865,1752-000001
CA-2014-138198,2014-07-18,2014-07-23,Standard Class,JL-15130,10801-000001
CA-2017-128041,2017-09-01,2017-09-01,Same Day,RW-19540,98103-000001
CA-2017-105823,2017-06-22,2017-06-26,Standard Class,RB-19465,48227-000001
CA-2014-152268,2014-09-02,2014-09-07,Standard Class,SC-20095,72701-000001
CA-2015-148873,2015-10-01,2015-10-05,Standard Class,EM-13960,62301-000001
CA-2015-166492,2015-04-07,2015-04-10,First Class,RP-19390,10035-000001
CA-2017-157420,2017-11-21,2017-11-21,Same Day,HZ-14950,77095-000001
CA-2016-117121,2016-12-17,2016-12-21,Standard Class,AB-10105,48205-000001
CA-2014-138177,2014-09-19,2014-09-24,Standard Class,ND-18460,85224-000001
CA-2014-114335,2014-09-28,2014-10-03,Standard Class,XP-21865,33021-000001
CA-2015-168760,2015-09-22,2015-09-26,Second Class,MM-18280,90049-000001
CA-2016-168830,2016-11-07,2016-11-13,Standard Class,ML-17395,94122-000001
CA-2017-137463,2017-12-16,2017-12-20,Second Class,KM-16225,94086-000001
CA-2014-124513,2014-09-21,2014-09-25,Standard Class,SL-20155,10011-000001
CA-2015-165554,2015-05-18,2015-05-22,Standard Class,AJ-10780,90004-000001
CA-2014-141838,2014-03-26,2014-03-31,Second Class,DK-12835,94122-000001
CA-2017-117009,2017-09-22,2017-09-28,Standard Class,BK-11260,92704-000001
CA-2015-128993,2015-09-12,2015-09-17,Second Class,CC-12670,98103-000001
CA-2015-160227,2015-11-02,2015-11-04,First Class,ED-13885,10011-000001
CA-2015-149097,2015-10-20,2015-10-24,Standard Class,SV-20785,90045-000001
CA-2016-132304,2016-06-14,2016-06-18,Standard Class,AR-10825,98103-000001
CA-2015-136420,2015-11-20,2015-11-21,First Class,CS-12250,92024-000001
CA-2016-101623,2016-02-28,2016-03-06,Standard Class,RR-19525,10035-000001
US-2014-151015,2014-10-14,2014-10-20,Standard Class,BD-11500,60653-000001
CA-2017-152968,2017-05-26,2017-05-30,Standard Class,BM-11785,22801-000001
CA-2016-150077,2016-02-04,2016-02-10,Standard Class,MS-17365,20852-000001
CA-2016-106278,2016-09-02,2016-09-05,Second Class,BM-11140,98198-000001
CA-2017-147550,2017-12-04,2017-12-05,First Class,KE-16420,19134-000001
CA-2015-136105,2015-06-12,2015-06-16,Standard Class,SZ-20035,47201-000001
CA-2016-142524,2016-09-04,2016-09-08,Standard Class,MB-18085,65807-000001
CA-2014-136336,2014-04-21,2014-04-26,Standard Class,DB-13555,42420-000001
US-2015-136259,2015-11-05,2015-11-08,First Class,CB-12415,44107-000001
US-2014-124625,2014-11-03,2014-11-07,Standard Class,SP-20650,68104-000001
CA-2016-108105,2016-02-16,2016-02-23,Standard Class,GW-14605,42420-000001
CA-2017-166898,2017-09-11,2017-09-13,Second Class,KH-16630,92704-000001
CA-2017-169005,2017-11-02,2017-11-06,Standard Class,BG-11035,22153-000001
CA-2015-104038,2015-02-06,2015-02-08,First Class,LO-17170,23434-000001
CA-2016-126102,2016-09-10,2016-09-12,Second Class,DV-13465,90049-000001
CA-2016-143406,2016-09-26,2016-09-30,Standard Class,LR-17035,77041-000001
CA-2015-150308,2015-12-15,2015-12-20,Standard Class,RR-19525,27511-000001
CA-2016-131093,2016-09-17,2016-09-20,Second Class,TS-21610,45503-000001
US-2017-148831,2017-10-13,2017-10-15,First Class,AH-10210,40214-000001
CA-2015-162950,2015-06-28,2015-07-03,Second Class,DW-13585,45373-000001
US-2015-132836,2015-06-01,2015-06-05,Standard Class,AJ-10945,48227-000001
US-2014-158365,2014-04-12,2014-04-17,Standard Class,SV-20785,47401-000001
CA-2017-152933,2017-10-12,2017-10-16,Standard Class,MG-17650,75081-000001
CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,77041-000001
CA-2015-132941,2015-05-25,2015-05-28,First Class,MM-18280,76117-000001
CA-2014-132010,2014-10-13,2014-10-15,First Class,MA-17995,23223-000001
CA-2016-135461,2016-02-07,2016-02-10,Second Class,EB-13975,90049-000001
CA-2017-153045,2017-01-19,2017-01-24,Second Class,NS-18505,19140-000001
US-2016-155971,2016-06-06,2016-06-12,Standard Class,RB-19795,90036-000001
CA-2017-122007,2017-03-18,2017-03-20,Second Class,JK-15325,90032-000001
CA-2017-162250,2017-11-24,2017-11-24,Same Day,PR-18880,94109-000001
US-2016-158288,2016-11-26,2016-11-28,Second Class,EH-13945,19120-000001
CA-2016-128916,2016-08-18,2016-08-20,Second Class,MA-17560,77070-000001
CA-2015-157028,2015-11-28,2015-12-03,Standard Class,MA-17995,88001-000001
CA-2017-112473,2017-05-25,2017-06-01,Standard Class,JL-15505,77070-000001
US-2017-147655,2017-09-04,2017-09-05,First Class,AS-10045,97756-000001
CA-2016-130911,2016-03-24,2016-03-26,Second Class,DC-12850,44105-000001
CA-2017-100055,2017-05-28,2017-06-01,Standard Class,MD-17860,20707-000001
CA-2015-157805,2015-08-31,2015-09-04,Standard Class,RH-19510,92037-000001
CA-2016-124254,2016-04-12,2016-04-17,Standard Class,TB-21175,27893-000001
CA-2014-123400,2014-02-02,2014-02-09,Standard Class,EB-13930,33710-000001
CA-2014-106971,2014-09-02,2014-09-08,Standard Class,BM-11785,60089-000001
CA-2017-123029,2017-09-30,2017-10-02,Second Class,BT-11530,90049-000001
CA-2016-139409,2016-09-05,2016-09-07,First Class,FW-14395,10011-000001
US-2017-166688,2017-05-20,2017-05-26,Standard Class,RD-19480,89115-000001
CA-2015-126970,2015-09-20,2015-09-24,Standard Class,TP-21130,60540-000001
US-2016-165505,2016-01-23,2016-01-27,Standard Class,CB-12535,5408-000001
US-2014-157070,2014-06-01,2014-06-06,Standard Class,QJ-19255,48234-000001
US-2015-106873,2015-09-24,2015-09-29,Second Class,KM-16720,85323-000001
CA-2016-132990,2016-08-01,2016-08-03,Second Class,KM-16660,19140-000001
CA-2014-102645,2014-01-23,2014-01-28,Standard Class,IM-15055,89115-000001
CA-2014-134215,2014-08-04,2014-08-08,Standard Class,ML-17395,4401-000001
CA-2016-118934,2016-08-09,2016-08-14,Standard Class,GH-14410,37075-000001
CA-2016-160108,2016-12-08,2016-12-12,Standard Class,AG-10900,54703-000001
CA-2015-164007,2015-06-08,2015-06-12,Standard Class,MG-17695,60610-000001
CA-2016-100300,2016-06-24,2016-06-26,Second Class,MJ-17740,92037-000001
CA-2016-140571,2016-03-15,2016-03-19,Standard Class,SJ-20125,39212-000001
US-2016-155768,2016-12-01,2016-12-01,Same Day,LB-16795,93030-000001
CA-2017-119424,2017-06-12,2017-06-14,Second Class,SB-20185,98031-000001
CA-2016-118178,2016-03-19,2016-03-24,Standard Class,CC-12610,37211-000001
CA-2016-166618,2016-11-14,2016-11-18,Standard Class,DP-13000,10035-000001
CA-2017-156776,2017-08-07,2017-08-11,Standard Class,JL-15505,92683-000001
US-2015-130512,2015-08-21,2015-08-25,Standard Class,SM-20320,18103-000001
CA-2015-141810,2015-11-02,2015-11-07,Standard Class,BB-10990,78207-000001
CA-2014-146843,2014-11-30,2014-12-06,Standard Class,PB-19150,85323-000001
CA-2014-103310,2014-05-10,2014-05-15,Standard Class,GM-14680,95123-000001
CA-2016-152688,2016-10-17,2016-10-20,First Class,NR-18550,8861-000001
CA-2016-153836,2016-10-30,2016-11-03,Standard Class,EH-13765,10011-000001
CA-2016-104689,2016-12-01,2016-12-05,Standard Class,FH-14365,90004-000001
CA-2016-146423,2016-04-21,2016-04-21,Same Day,BT-11680,6460-000001
CA-2017-140781,2017-08-03,2017-08-07,Standard Class,AB-10105,61701-000001
CA-2017-141747,2017-08-03,2017-08-08,Second Class,SC-20230,98105-000001
CA-2017-142776,2017-12-11,2017-12-14,Second Class,RS-19870,52601-000001
CA-2015-167479,2015-03-14,2015-03-19,Standard Class,AI-10855,95661-000001
CA-2014-144071,2014-12-08,2014-12-15,Standard Class,DJ-13420,94110-000001
US-2017-120908,2017-09-30,2017-10-02,First Class,BF-10975,19120-000001
CA-2016-152646,2016-11-21,2016-11-26,Standard Class,TH-21235,90049-000001
CA-2017-103765,2017-11-24,2017-11-30,Standard Class,JG-15310,79762-000001
US-2017-118157,2017-11-14,2017-11-17,First Class,AW-10930,55407-000001
US-2015-164238,2015-08-16,2015-08-20,Standard Class,JW-15955,19120-000001
CA-2017-103212,2017-10-13,2017-10-14,First Class,MH-18025,70506-000001
CA-2017-121160,2017-11-04,2017-11-04,Same Day,FM-14290,77803-000001
CA-2017-140515,2017-03-19,2017-03-24,Standard Class,GZ-14545,90008-000001
CA-2014-153619,2014-11-03,2014-11-03,Same Day,TC-21535,90049-000001
CA-2017-133718,2017-07-23,2017-07-26,First Class,TB-21520,90045-000001
CA-2014-148383,2014-12-27,2014-12-31,Standard Class,RP-19390,85023-000001
CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,90036-000001
CA-2017-138156,2017-02-11,2017-02-14,First Class,MM-17260,43229-000001
CA-2017-110310,2017-10-27,2017-11-02,Standard Class,NB-18655,32303-000001
CA-2014-113271,2014-07-09,2014-07-14,Standard Class,DS-13030,94122-000001
CA-2017-130106,2017-05-22,2017-05-26,Standard Class,VF-21715,94109-000001
CA-2016-127761,2016-11-10,2016-11-14,Standard Class,SW-20275,10009-000001
CA-2016-105354,2016-12-02,2016-12-06,Standard Class,PW-19030,52302-000001
CA-2017-155712,2017-03-02,2017-03-08,Standard Class,KD-16615,90008-000001
CA-2017-102309,2017-09-23,2017-09-25,Second Class,DO-13645,71603-000001
CA-2014-168368,2014-02-11,2014-02-15,Second Class,GA-14725,65203-000001
CA-2017-167976,2017-11-11,2017-11-14,Second Class,JL-15505,57401-000001
CA-2017-111388,2017-09-02,2017-09-02,Same Day,SU-20665,98103-000001
CA-2015-124499,2015-10-09,2015-10-13,Standard Class,FM-14380,48227-000001
US-2017-128118,2017-11-24,2017-12-01,Standard Class,MY-17380,38109-000001
CA-2014-125759,2014-02-08,2014-02-09,First Class,NM-18445,89031-000001
CA-2015-151869,2015-09-25,2015-09-25,Same Day,CS-11950,11520-000001
US-2017-102183,2017-08-21,2017-08-28,Standard Class,PK-19075,10035-000001
CA-2016-100510,2016-05-12,2016-05-17,Standard Class,HM-14860,10024-000001
CA-2017-146983,2017-09-02,2017-09-06,Standard Class,AH-10210,42420-000001
US-2014-134054,2014-10-10,2014-10-10,Same Day,FC-14335,87105-000001
CA-2016-113236,2016-05-26,2016-05-29,Second Class,CP-12085,33445-000001
CA-2017-122539,2017-12-01,2017-12-05,Standard Class,SC-20305,19140-000001
CA-2016-166772,2016-09-20,2016-09-24,Standard Class,HJ-14875,98105-000001
US-2017-152898,2017-09-11,2017-09-15,Standard Class,CB-12025,23223-000001
CA-2016-160486,2016-12-30,2017-01-04,Standard Class,EH-14185,33407-000001
CA-2017-102218,2017-09-02,2017-09-04,Second Class,LW-17215,80525-000001
CA-2014-161032,2014-11-18,2014-11-23,Standard Class,MK-17905,53132-000001
CA-2015-102778,2015-11-21,2015-11-24,First Class,JH-15820,28110-000001
CA-2017-154011,2017-06-19,2017-06-26,Standard Class,DB-13270,75081-000001
US-2017-165456,2017-11-30,2017-12-03,First Class,TB-21625,19134-000001
CA-2014-111857,2014-04-23,2014-04-26,Second Class,NM-18445,94109-000001
CA-2014-163650,2014-09-23,2014-09-25,First Class,TT-21220,19901-000001
CA-2017-124114,2017-03-02,2017-03-02,Same Day,RS-19765,76706-000001
US-2017-116505,2017-11-17,2017-11-21,Second Class,TB-21625,21740-000001
CA-2017-161340,2017-05-28,2017-06-01,Standard Class,AM-10360,44105-000001
US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,78501-000001
CA-2015-137603,2015-09-19,2015-09-24,Standard Class,MH-17290,87505-000001
CA-2014-128237,2014-03-25,2014-03-30,Standard Class,CA-12265,94110-000001
US-2016-102141,2016-08-26,2016-08-31,Standard Class,KD-16615,10024-000001
CA-2017-148642,2017-03-06,2017-03-12,Standard Class,DW-13540,75220-000001
CA-2015-111948,2015-11-11,2015-11-11,Same Day,AG-10495,48234-000001
CA-2016-161907,2016-04-05,2016-04-09,Standard Class,JH-16180,19140-000001
CA-2017-124940,2017-02-21,2017-02-26,Standard Class,DK-13090,75007-000001
US-2017-108343,2017-07-20,2017-07-25,Standard Class,AR-10825,10009-000001
US-2016-111563,2016-11-04,2016-11-08,Standard Class,SM-20005,77041-000001
CA-2017-121853,2017-09-23,2017-09-29,Standard Class,DB-13660,90036-000001
US-2017-130687,2017-09-07,2017-09-10,First Class,PF-19225,98026-000001
CA-2015-164497,2015-11-28,2015-11-30,First Class,AJ-10945,94110-000001
US-2015-153283,2015-11-12,2015-11-18,Standard Class,EB-14110,10035-000001
CA-2016-108056,2016-09-29,2016-10-03,Standard Class,ES-14080,97477-000001
CA-2017-127726,2017-09-11,2017-09-13,Second Class,SS-20410,40324-000001
CA-2017-110198,2017-05-01,2017-05-02,First Class,AG-10900,33065-000001
CA-2017-130715,2017-09-16,2017-09-20,Standard Class,CY-12745,94110-000001
CA-2014-155264,2014-10-19,2014-10-22,Second Class,RP-19270,94110-000001
CA-2016-119123,2016-03-13,2016-03-18,Standard Class,DB-13360,92503-000001
CA-2017-109085,2017-02-17,2017-02-20,First Class,CK-12325,45373-000001
CA-2016-114860,2016-12-22,2016-12-28,Standard Class,DN-13690,92553-000001
CA-2016-159009,2016-09-23,2016-09-27,Standard Class,DP-13105,98115-000001
CA-2017-148411,2017-09-24,2017-09-26,First Class,RO-19780,60623-000001
CA-2015-110324,2015-12-01,2015-12-05,Standard Class,MA-17560,49201-000001
CA-2016-168046,2016-01-25,2016-01-28,Second Class,JD-15895,10024-000001
CA-2017-111591,2017-03-21,2017-03-25,Standard Class,PS-18970,98105-000001
US-2014-166828,2014-08-22,2014-08-25,First Class,JF-15415,63301-000001
CA-2014-108147,2014-06-08,2014-06-13,Standard Class,RD-19480,11561-000001
CA-2016-154998,2016-04-07,2016-04-09,First Class,ES-14080,8701-000001
CA-2017-113460,2017-11-07,2017-11-09,Second Class,KN-16390,20735-000001
CA-2015-111339,2015-05-29,2015-05-31,First Class,VP-21760,43229-000001
CA-2017-102820,2017-05-07,2017-05-11,Standard Class,CS-11950,91104-000001
CA-2016-149671,2016-06-05,2016-06-09,Standard Class,KB-16600,98105-000001
CA-2015-126347,2015-12-14,2015-12-19,Second Class,AJ-10945,90045-000001
CA-2017-108756,2017-12-25,2017-12-29,Standard Class,PO-18865,7017-000001
CA-2017-155362,2017-12-17,2017-12-21,Standard Class,DP-13105,54703-000001
CA-2016-117625,2016-05-10,2016-05-15,Standard Class,GM-14500,60610-000001
CA-2014-154158,2014-12-23,2014-12-27,Second Class,CC-12670,33614-000001
CA-2017-100433,2017-08-11,2017-08-16,Standard Class,SJ-20125,10009-000001
CA-2017-163097,2017-08-27,2017-08-31,Standard Class,SF-20200,85204-000001
US-2017-127292,2017-01-19,2017-01-23,Standard Class,RM-19375,5408-000001
CA-2015-163734,2015-06-19,2015-06-24,Standard Class,KM-16375,77070-000001
CA-2017-162474,2017-03-13,2017-03-16,First Class,FH-14275,60505-000001
CA-2015-130848,2015-10-25,2015-10-25,Same Day,DG-13300,80219-000001
CA-2014-125997,2014-09-20,2014-09-23,First Class,MW-18220,10011-000001
CA-2016-103128,2016-11-11,2016-11-15,Standard Class,SC-20845,60004-000001
CA-2015-167696,2015-09-16,2015-09-21,Standard Class,BD-11500,23602-000001
CA-2014-159814,2014-06-24,2014-06-28,Standard Class,LP-17080,85705-000001
CA-2016-105459,2016-08-12,2016-08-17,Second Class,NP-18700,10024-000001
CA-2017-141663,2017-04-13,2017-04-17,Standard Class,DP-13105,19134-000001
CA-2014-152618,2014-03-14,2014-03-17,First Class,RB-19465,60653-000001
CA-2017-162789,2017-09-22,2017-09-24,Second Class,LC-17140,10035-000001
US-2017-110149,2017-12-10,2017-12-13,First Class,WB-21850,19143-000001
CA-2016-108959,2016-03-10,2016-03-14,Second Class,MH-17785,85301-000001
CA-2015-164777,2015-01-27,2015-01-29,First Class,SC-20305,90036-000001
CA-2016-132017,2016-09-26,2016-09-27,First Class,MH-17620,77041-000001
CA-2015-127824,2015-10-18,2015-10-22,Standard Class,JC-15775,98115-000001
CA-2014-148285,2014-10-27,2014-11-01,Standard Class,RD-19810,28314-000001
CA-2017-152926,2017-10-02,2017-10-04,Second Class,SC-20695,77041-000001
CA-2014-145254,2014-07-23,2014-07-27,Standard Class,NC-18535,94122-000001
CA-2014-116246,2014-09-12,2014-09-17,Second Class,LW-17215,10035-000001
CA-2016-160479,2016-09-15,2016-09-20,Standard Class,AH-10585,98105-000001
CA-2014-167486,2014-11-27,2014-12-01,Standard Class,JO-15145,14215-000001
CA-2014-152100,2014-05-11,2014-05-16,Standard Class,VW-21775,77340-000001
CA-2015-166219,2015-08-28,2015-09-01,Standard Class,BP-11185,75081-000001
CA-2015-111864,2015-06-19,2015-06-19,Same Day,PP-18955,19134-000001
CA-2015-119627,2015-08-17,2015-08-23,Standard Class,SC-20725,85345-000001
CA-2015-160787,2015-09-25,2015-09-25,Same Day,BM-11785,19143-000001
CA-2017-107853,2017-05-26,2017-05-31,Standard Class,CD-11920,92054-000001
CA-2017-126144,2017-07-31,2017-08-05,Standard Class,GM-14680,19134-000001
US-2014-154655,2014-10-12,2014-10-17,Standard Class,BP-11050,60623-000001
CA-2014-100391,2014-05-25,2014-05-29,Standard Class,BW-11065,10035-000001
CA-2014-165477,2014-12-29,2014-12-31,Second Class,RE-19405,44240-000001
CA-2017-165904,2017-04-07,2017-04-11,Standard Class,HR-14770,32216-000001
CA-2015-104052,2015-03-01,2015-03-02,First Class,TP-21565,75019-000001
CA-2015-168277,2015-05-29,2015-06-03,Standard Class,KB-16315,46203-000001
CA-2016-158617,2016-09-22,2016-09-28,Standard Class,AC-10660,46226-000001
CA-2017-136882,2017-05-27,2017-06-03,Standard Class,DN-13690,74133-000001
US-2016-148957,2016-09-17,2016-09-23,Standard Class,CC-12430,98052-000001
CA-2014-140032,2014-09-08,2014-09-13,Standard Class,TS-21340,94109-000001
CA-2017-145506,2017-06-03,2017-06-07,Standard Class,MO-17800,99207-000001
CA-2015-129546,2015-09-28,2015-10-05,Standard Class,RP-19855,90032-000001
CA-2016-140977,2016-06-16,2016-06-19,Second Class,JL-15175,37421-000001
CA-2017-151855,2017-05-27,2017-06-03,Standard Class,BW-11110,27405-000001
CA-2014-138240,2014-10-09,2014-10-14,Standard Class,SJ-20500,94122-000001
CA-2014-101833,2014-11-17,2014-11-22,Second Class,FG-14260,10024-000001
CA-2014-100867,2014-10-19,2014-10-24,Standard Class,EH-14125,90712-000001
US-2017-109610,2017-11-25,2017-11-30,Second Class,BS-11590,40214-000001
CA-2014-156545,2014-02-27,2014-03-03,First Class,JS-16030,43229-000001
CA-2014-109127,2014-12-21,2014-12-25,Standard Class,JC-15775,19711-000001
CA-2016-126858,2016-11-19,2016-11-23,Standard Class,JM-15265,98115-000001
CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,10024-000001
CA-2015-100818,2015-05-31,2015-06-05,Second Class,JM-15265,60653-000001
CA-2014-126193,2014-09-07,2014-09-14,Standard Class,SS-20410,60543-000001
CA-2017-150504,2017-11-06,2017-11-12,Standard Class,HG-14845,75220-000001
CA-2015-158351,2015-06-20,2015-06-24,Second Class,BC-11125,19134-000001
CA-2014-122679,2014-07-22,2014-07-28,Standard Class,AB-10255,90008-000001
CA-2016-164770,2016-12-02,2016-12-04,Second Class,MY-18295,77036-000001
CA-2017-130505,2017-10-12,2017-10-12,Same Day,NF-18385,26003-000001
US-2017-125213,2017-12-11,2017-12-13,First Class,NB-18655,7501-000001
CA-2015-156566,2015-10-01,2015-10-04,First Class,EM-13960,97206-000001
US-2016-102232,2016-08-05,2016-08-11,Standard Class,MF-17665,35810-000001
CA-2017-111738,2017-01-03,2017-01-07,Standard Class,CM-12385,94110-000001
CA-2017-163188,2017-11-07,2017-11-07,Same Day,EC-14050,73120-000001
CA-2016-105207,2016-01-03,2016-01-08,Standard Class,BO-11350,74012-000001
US-2016-123610,2016-05-12,2016-05-16,Standard Class,VM-21835,92691-000001
CA-2017-118213,2017-11-05,2017-11-07,First Class,AB-10060,46142-000001
CA-2016-149237,2016-05-26,2016-05-30,Standard Class,CM-12235,53209-000001
US-2015-158589,2015-11-20,2015-11-24,Standard Class,KW-16570,94109-000001
CA-2016-101329,2016-04-22,2016-04-29,Standard Class,MM-17920,13440-000001
CA-2016-113607,2016-10-14,2016-10-18,Standard Class,PW-19030,10009-000001
CA-2014-149104,2014-04-05,2014-04-07,Second Class,RD-19900,48127-000001
CA-2016-105263,2016-08-06,2016-08-11,Standard Class,LM-17065,10024-000001
CA-2014-130575,2014-12-14,2014-12-16,First Class,CS-11845,60623-000001
CA-2017-142461,2017-05-30,2017-06-03,Second Class,KT-16480,75217-000001
CA-2016-125220,2016-10-14,2016-10-19,Standard Class,BE-11410,54915-000001
CA-2014-100293,2014-03-14,2014-03-18,Standard Class,NF-18475,32216-000001
CA-2014-154165,2014-02-17,2014-02-24,Standard Class,DL-13315,60653-000001
CA-2015-123939,2015-08-24,2015-08-26,Second Class,MS-17710,43402-000001
US-2017-104451,2017-05-08,2017-05-12,Second Class,MM-18055,94110-000001
CA-2016-101189,2016-02-04,2016-02-09,Standard Class,JB-15400,90049-000001
CA-2014-169446,2014-12-19,2014-12-25,Standard Class,SG-20605,60623-000001
CA-2017-156958,2017-12-05,2017-12-06,First Class,PB-18805,98115-000001
CA-2017-101637,2017-03-24,2017-03-25,Same Day,AC-10615,77705-000001
CA-2017-111759,2017-07-08,2017-07-12,Standard Class,MR-17545,98103-000001
CA-2017-102729,2017-10-26,2017-10-31,Standard Class,BF-11215,75217-000001
CA-2016-116596,2016-10-27,2016-10-31,Standard Class,BW-11200,10011-000001
CA-2017-124191,2017-06-12,2017-06-14,Second Class,TS-21610,60610-000001
